user_pseudo_id,purchase_propensity_score,propensity_decile,propensity_band,label_future_purchase,first_device_category,first_traffic_source,first_traffic_medium,first_country,favorite_view_category,total_sessions,total_events,total_page_views,total_item_views,total_add_to_carts,days_since_last_session
3485193.352131383,0.034843507375250514,1,Low,0,mobile,google,cpc,United States,(not set),1,11,3,0,0,21
8493802.150563162,0.03485777669443055,1,Low,0,mobile,<Other>,<Other>,Canada,(not set),1,11,3,0,0,21
95204439.41477089,0.06619232544637836,4,Medium,0,desktop,(direct),(none),United States,(not set),1,11,3,0,0,21
68609807.18779024,0.10262526465902339,6,Medium,0,desktop,<Other>,referral,Chile,(not set),1,11,3,0,0,21
38802244.82714057,0.04523365023115249,2,Low,0,mobile,(direct),(none),Vietnam,(not set),1,11,3,0,0,21
10314384.644910576,0.133273330222929,7,Medium,0,desktop,google,organic,United States,(not set),1,11,3,0,0,21
42719523.94556959,0.10032402571909417,6,Medium,0,desktop,google,organic,India,(not set),1,11,3,0,0,21
2992267.979782336,0.15105563526172716,8,High,0,mobile,google,organic,India,Home/Shop by Brand/YouTube/,1,11,3,1,0,21
55770575.35357714,0.16933844310492321,8,High,0,desktop,<Other>,<Other>,United States,Men's T-Shirts/,1,11,3,1,0,21
91998769.84714757,0.08104654239507054,5,Medium,0,desktop,(direct),(none),Ireland,(not set),1,11,3,0,0,21
2783876.108567391,0.04677131483905018,2,Low,0,mobile,<Other>,organic,United States,(not set),1,11,4,0,0,21
4086106.3078724225,0.3020393110107177,9,High,0,desktop,(direct),(none),United States,Lifestyle/,2,22,6,4,0,21
5563273.610701392,0.08833498814513159,5,Medium,0,desktop,shop.googlemerchandisestore.com,referral,United States,(not set),1,11,4,0,0,21
79260876.69164224,0.14622359203402635,8,Medium,0,desktop,google,organic,United States,(not set),1,11,4,0,0,21
89541606.85776275,0.025707684954486346,1,Low,0,mobile,<Other>,<Other>,Colombia,(not set),1,11,3,0,0,21
48170704.48854684,0.11431306022625141,7,Medium,0,desktop,<Other>,referral,United States,(not set),1,11,3,0,0,21
3135391.0618319195,0.08105711762684617,5,Medium,0,desktop,<Other>,referral,Canada,(not set),1,11,4,0,0,21
44476020.779953726,0.6512574376165977,10,Very High,0,desktop,(direct),(none),Sweden,Lifestyle/Drinkware/,4,45,11,10,0,21
6963325.593500494,0.5025706860341955,10,Very High,0,desktop,google,organic,Paraguay,Home/Stationery/Notebooks/,2,23,7,1,0,21
25788686.26252329,0.4960598384894345,10,Very High,0,mobile,google,organic,United States,(not set),2,23,7,1,0,21
2224573.9631575616,0.4588881111481782,10,Very High,0,mobile,shop.googlemerchandisestore.com,referral,United States,Home/Apparel/Men's / Unisex/,2,23,8,1,0,21
58573514.31914722,0.1612649776482674,8,High,0,mobile,<Other>,referral,Canada,(not set),2,23,7,0,0,21
3524313.310056979,0.39046544806685984,10,Very High,0,desktop,<Other>,referral,United States,Home/Apparel/Men's / Unisex/,2,23,6,6,0,21
12961263.57643884,0.36579125730800166,10,Very High,0,mobile,google,cpc,United States,(not set),5,58,19,1,0,21
9135898152.060236,0.23716269355548902,9,High,0,mobile,<Other>,<Other>,United States,(not set),3,35,12,0,0,21
73678079.09945019,0.5167119090497121,10,Very High,0,mobile,google,organic,United States,Lifestyle/Bags/,3,35,9,6,0,21
1677355.7619023211,0.49787990150352623,10,Very High,0,mobile,(data deleted),(data deleted),United States,Home/Apparel/Men's / Unisex/,7,83,24,4,0,21
53094351.335382596,0.11674555254554758,7,Medium,0,mobile,google,organic,United States,(not set),1,12,3,0,0,21
59727072.64896632,0.0675165556079865,4,Medium,0,mobile,google,cpc,Philippines,(not set),1,12,3,0,0,21
72254964.63040587,0.23055225839740065,9,High,0,mobile,google,organic,Ireland,Home/Apparel/Kids/,1,12,3,2,0,21
9166527.850409342,0.1263645601290989,7,Medium,0,desktop,google,organic,India,(not set),1,12,3,0,0,21
67819404.41659333,0.08095590381573463,5,Medium,0,desktop,(direct),(none),Malaysia,(not set),1,12,4,0,0,21
82147840.40297244,0.13173201145873967,7,Medium,0,mobile,shop.googlemerchandisestore.com,referral,United Kingdom,(not set),1,12,3,2,0,21
72694576.2197387,0.0780072688099879,5,Medium,0,desktop,(direct),(none),Netherlands,(not set),1,12,4,0,0,21
2084615.9459476743,0.6022928792463839,10,Very High,0,desktop,google,organic,Brazil,Home/Sale/,3,36,14,2,0,21
6093328.067092051,0.1467377050751866,8,Medium,0,desktop,<Other>,<Other>,Australia,Home/Apparel/,1,12,3,2,0,21
56002508.42339618,0.08807042202754048,5,Medium,0,desktop,(direct),(none),United States,(not set),1,12,7,0,0,21
46759098.97419938,0.18640142055809855,8,High,0,mobile,<Other>,referral,India,Home/Sale/,1,12,3,3,0,21
6350746.593837591,0.09188970357918559,6,Medium,0,desktop,shop.googlemerchandisestore.com,referral,United States,(not set),1,12,3,0,0,21
4757707.818604276,0.09331352271804638,6,Medium,0,tablet,<Other>,referral,Portugal,(not set),1,12,4,0,0,21
43962550.79164144,0.041256183460790276,2,Low,0,mobile,(direct),(none),United States,(not set),1,12,4,0,0,21
69387124.77326612,0.10812013001946655,6,Medium,0,mobile,google,organic,United States,(not set),1,12,4,0,0,21
6771851.316110663,0.1934998195529049,8,High,0,mobile,google,organic,Canada,Home/Stationery/Stickers/,1,12,3,1,0,21
5771081.109939486,0.1088779537832889,6,Medium,0,desktop,(direct),(none),South Korea,(not set),1,12,3,0,0,21
13028055.17367206,0.18104290373027895,8,High,0,mobile,<Other>,referral,United States,Lifestyle/Drinkware/,1,12,3,1,0,21
32229861.483692903,0.27710065569647163,9,High,0,desktop,(data deleted),(data deleted),United States,(not set),1,12,4,0,0,21
42504804.40504013,0.2993040320021748,9,High,0,desktop,(data deleted),(data deleted),Australia,Home/Apparel/Men's / Unisex/,1,12,4,1,0,21
52107449.89096769,0.033452494049053885,1,Low,0,mobile,<Other>,<Other>,Japan,(not set),1,12,4,0,0,21
42692518.333012655,0.23950487239856258,9,High,0,mobile,google,organic,Canada,Home/Apparel/Women's/,1,12,2,3,0,21
5683347.015382887,0.20554771514954925,8,High,0,desktop,(direct),(none),Turkey,(not set),1,12,3,2,0,21
77708614.78694816,0.3060260254754802,9,High,0,desktop,google,organic,United States,(not set),2,24,7,0,0,21
48608627.194115944,0.14026700443851267,7,Medium,0,mobile,google,organic,Canada,(not set),1,12,3,0,0,21
1050047.299223904,0.2909946635435497,9,High,0,desktop,(direct),(none),India,Home/Apparel/Men's / Unisex/,2,24,9,1,0,21
4417367.541331164,0.2660172703024775,9,High,0,desktop,(direct),(none),India,,3,36,10,1,0,21
56360749.663745314,0.21410637921676554,9,High,0,mobile,google,organic,United States,(not set),1,12,3,2,0,21
37343870.15009603,0.16443024395596115,8,High,0,desktop,<Other>,<Other>,United States,(not set),2,24,7,3,0,21
83069189.72123736,0.11674555254554758,7,Medium,0,mobile,google,organic,United States,(not set),1,12,3,0,0,21
45007260.28893692,0.0425561075252122,2,Low,0,mobile,(direct),(none),India,(not set),1,12,3,0,0,21
7180505.871745561,0.2978274606102724,9,High,0,desktop,(direct),(none),United States,Home/Apparel/Men's / Unisex/,1,12,4,1,0,21
52450215.85163327,0.16006160544103012,8,High,0,desktop,<Other>,<Other>,United States,Home/Shop by Brand/Android/,1,12,4,1,0,21
46071851.87540752,0.1329473282344245,7,Medium,0,mobile,google,cpc,United Kingdom,,1,12,3,1,0,21
11180044.590877006,0.19250723438217318,8,High,0,mobile,google,organic,United States,(not set),1,12,3,3,0,21
3314356.6875159526,0.05038448447469621,3,Medium,0,mobile,(direct),(none),Slovakia,(not set),1,12,3,0,0,21
1044044.1378913684,0.4681164910746349,10,Very High,0,desktop,google,organic,United States,,3,36,12,2,0,21
2401312552.1216216,0.143379328565035,7,Medium,0,desktop,google,organic,Germany,(not set),1,12,3,0,0,21
80741596.14508758,0.1149768734988116,7,Medium,0,desktop,<Other>,organic,Vietnam,(not set),1,12,3,0,0,21
87855682.36982192,0.11950642928865536,7,Medium,0,desktop,<Other>,referral,United States,(not set),1,12,3,0,0,21
3451913.015057995,0.15491896736642924,8,High,0,desktop,google,organic,Switzerland,(not set),1,12,4,0,0,21
12424261.958097048,0.07751492440194725,5,Medium,0,desktop,<Other>,referral,India,(not set),1,12,4,0,0,21
10290205.612414312,0.09818584071342003,6,Medium,0,mobile,google,organic,Netherlands,(not set),1,12,4,0,0,21
66330728.82291787,0.10812013001946655,6,Medium,0,mobile,google,organic,United States,(not set),1,12,4,0,0,21
49120835.42639091,0.5098884669514311,10,Very High,0,mobile,google,cpc,Canada,Home/Apparel/Women's/,4,48,13,3,0,21
5994515.726753961,0.17040506266267727,8,High,0,desktop,google,organic,United States,(not set),1,12,3,0,0,21
84919356.14471266,0.1988142770799979,8,High,0,desktop,<Other>,<Other>,United States,Home/Sale/,1,12,3,3,0,21
41142023.20339578,0.5016150507949152,10,Very High,0,desktop,google,organic,United States,Lifestyle/Bags/,3,36,9,6,0,21
2425367.9992188346,0.11674555254554758,7,Medium,0,mobile,google,organic,United States,(not set),1,12,3,0,0,21
84168404.51975632,0.4091456841340626,10,Very High,0,desktop,<Other>,referral,Lithuania,Home/New/,10,123,38,13,0,21
64882658.82103988,0.49430738545535535,10,Very High,0,desktop,<Other>,<Other>,Netherlands,Home/Sale/,3,37,12,4,0,21
7479042.792010208,0.36235769962873915,10,Very High,0,mobile,(direct),(none),Brazil,Office/,2,25,8,9,0,21
88688822.88339576,0.562599609164349,10,Very High,0,desktop,<Other>,referral,United Kingdom,Home/Campus Collection/,4,51,15,10,0,21
8742382.465233548,0.03844790839394199,2,Low,0,mobile,<Other>,<Other>,Portugal,(not set),1,13,3,0,0,21
27503589.258792993,0.3208282341068039,9,High,0,desktop,(direct),(none),India,Home/Apparel/Men's / Unisex/,1,13,4,2,0,21
4046931.368152499,0.1533417174318884,8,High,0,desktop,<Other>,referral,United States,Home/Apparel/Men's / Unisex/,1,13,4,1,0,21
35905622.24897167,0.28464026892408245,9,High,0,desktop,(direct),(none),Hong Kong,Home/Apparel/Hats/,2,26,10,3,0,21
8161575.943428331,0.35025806424622113,10,Very High,0,mobile,google,organic,Taiwan,Home/Stationery/Notebooks/,2,26,7,5,0,21
19074707.311238956,0.2814178431171549,9,High,0,mobile,(direct),(none),United States,(not set),1,13,3,1,0,21
44754871.12292859,0.16763226640328932,8,High,0,mobile,<Other>,referral,Poland,Lifestyle/Drinkware/,1,13,5,2,0,21
31968681.45342397,0.07536684966372098,4,Medium,0,desktop,(direct),(none),China,(not set),1,13,4,0,0,21
3194195.4209922794,0.31773560879119017,9,High,0,mobile,(direct),(none),United States,Lifestyle/Drinkware/,1,13,4,1,0,21
42495063.83728134,0.2942011950728291,9,High,0,mobile,google,organic,Greece,(not set),1,13,5,1,0,21
1244675.584314258,0.06050185250032059,3,Medium,0,mobile,shop.googlemerchandisestore.com,referral,United States,(not set),1,13,4,0,0,21
3686398.955112012,0.042166391340778556,2,Low,0,mobile,shop.googlemerchandisestore.com,referral,India,(not set),1,13,4,0,0,21
11627550.609156312,0.17365277312640506,8,High,0,desktop,google,organic,United States,(not set),1,13,5,0,0,21
19497401.859414443,0.06815913432481012,4,Medium,0,mobile,<Other>,<Other>,Brazil,(not set),1,13,4,0,0,21
5970330.024305695,0.13974161512825545,7,Medium,0,desktop,<Other>,<Other>,Poland,Men's T-Shirts/,1,13,3,2,0,21
16715160.644229246,0.08030279545175421,5,Medium,0,desktop,(direct),(none),Pakistan,(not set),1,13,4,0,0,21
37739593.00940593,0.30897192514327765,9,High,0,mobile,(direct),(none),United States,Home/Campus Collection/,1,13,3,3,0,21
7648707.746295541,0.20885043137390227,9,High,0,mobile,(data deleted),(data deleted),Germany,(not set),1,13,4,0,0,21
87530881.83855537,0.2936220977495365,9,High,0,desktop,shop.googlemerchandisestore.com,referral,United States,Lifestyle/Drinkware/,1,13,3,2,0,21
49717013.59092462,0.28210737415345716,9,High,0,mobile,google,organic,United States,(not set),1,13,4,1,0,21
82649643.50934806,0.14203090998451973,7,Medium,0,desktop,google,organic,Israel,(not set),1,13,4,0,0,21
53426758.47235344,0.0875236096182486,5,Medium,0,mobile,google,organic,United States,(not set),1,13,4,0,0,21
51797853.39301559,0.2734082033033972,9,High,0,mobile,google,organic,Germany,Home/New/,1,13,3,1,0,21
1834825.4741237792,0.418248008391691,10,Very High,0,desktop,(direct),(none),South Korea,Home/Apparel/Men's / Unisex/,1,13,3,4,0,21
16665051.915771868,0.07239325054326233,4,Medium,0,desktop,(direct),(none),United States,(not set),1,13,5,0,0,21
60942594.68952732,0.08276918092893566,5,Medium,0,desktop,(direct),(none),Ireland,(not set),1,13,3,0,0,21
64711042.16925948,0.043904387124071666,2,Low,0,mobile,(direct),(none),United States,(not set),1,13,4,0,0,21
6741058.882053097,0.12752055757035716,7,Medium,0,mobile,google,organic,South Korea,(not set),1,13,5,0,0,21
4512359.782796781,0.13066501131636957,7,Medium,0,mobile,shop.googlemerchandisestore.com,referral,Japan,Home/Shop by Brand/YouTube/,1,13,3,3,0,21
6093425.309691198,0.12306257378386827,7,Medium,0,mobile,google,organic,Spain,(not set),1,13,5,0,0,21
24117618.123745576,0.18827326469233077,8,High,0,desktop,<Other>,referral,Spain,Home/Sale/,1,13,4,2,0,21
90459370.39393479,0.25407539362873044,9,High,0,desktop,google,organic,United States,Home/Shop by Brand/Google/,1,13,3,2,0,21
6471742.946740984,0.042350007381025054,2,Low,0,mobile,<Other>,<Other>,Canada,(not set),1,13,4,0,0,21
3936379.927084385,0.0787075472880858,5,Medium,0,mobile,google,cpc,United States,(not set),1,13,5,0,0,21
67255619.8596235,0.08986193649039409,6,Medium,0,mobile,google,organic,Turkey,(not set),1,13,4,0,0,21
27124052.218978126,0.05973145496745802,3,Medium,0,mobile,(direct),(none),Peru,(not set),1,13,4,0,0,21
5524955.992867316,0.3553616261104144,10,Very High,0,desktop,google,organic,United States,Home/Stationery/,2,26,9,4,0,21
21116149.495180693,0.11600951561746821,7,Medium,0,desktop,google,organic,India,(not set),1,13,4,0,0,21
87732816.72655885,0.15402756988250044,8,High,0,desktop,google,organic,United States,(not set),1,13,4,0,0,21
72174551.02661377,0.11579439485922625,7,Medium,0,desktop,<Other>,referral,United States,(not set),1,13,3,0,0,21
86892246.64808065,0.3067036978418543,9,High,0,mobile,(data deleted),(data deleted),Taiwan,Home/Campus Collection/,1,13,4,4,0,21
85384571.73817606,0.06384742228371593,4,Medium,0,mobile,(direct),(none),Italy,(not set),1,13,5,0,0,21
31492213.08293161,0.2452340479565657,9,High,0,desktop,google,organic,Canada,Home/New/,1,13,3,2,0,21
1947532897.460352,0.0875236096182486,5,Medium,0,mobile,google,organic,United States,(not set),1,13,4,0,0,21
1368552.546367149,0.2856004881198405,9,High,0,mobile,(direct),(none),United Kingdom,Home/Shop by Brand/Google/,1,13,4,2,0,21
7291795.217630307,0.25524468164100633,9,High,0,desktop,(direct),(none),United States,Home/Stationery/,1,13,4,2,0,21
76138435.97975197,0.4003918578957917,10,Very High,0,desktop,google,organic,Denmark,Lifestyle/,7,94,33,4,0,21
1739093.4114647247,0.41089570044911766,10,Very High,0,desktop,google,organic,Singapore,Home/Shop by Brand/YouTube/,2,27,9,3,0,21
7855089.996363644,0.5358963629768344,10,Very High,0,mobile,google,organic,United States,Home/Apparel/Socks/,2,27,8,2,0,21
5220102.498015345,0.6422508686699069,10,Very High,0,desktop,shop.googlemerchandisestore.com,referral,Slovakia,Home/Sale/,4,54,15,10,0,21
1963761.900908501,0.3719879939709249,10,Very High,0,desktop,(direct),(none),Taiwan,Home/Apparel/Men's / Unisex/,2,27,9,4,0,21
83723954.41093725,0.40919106727476323,10,Very High,0,desktop,google,organic,South Africa,(not set),2,27,8,0,0,21
64674665.46013568,0.25559532831704473,9,High,0,desktop,google,organic,United States,Home/Stationery/,1,14,5,2,0,21
37679343.430738285,0.45034275446274363,10,Very High,0,desktop,<Other>,referral,Hong Kong,Home/Eco-Friendly/,2,28,9,1,0,21
6033250.461163294,0.36992043458920437,10,Very High,0,mobile,(data deleted),(data deleted),Colombia,Home/Apparel/Men's / Unisex/,1,14,4,4,0,21
78349155.48516992,0.12391036446553644,7,Medium,0,desktop,google,organic,United Kingdom,(not set),1,14,4,0,0,21
6979415.084354222,0.20446499904351825,8,High,0,desktop,<Other>,<Other>,Hong Kong,Home/Apparel/Men's / Unisex/,1,14,3,2,0,21
23587172.4671896,0.1542368257606656,8,High,0,desktop,google,organic,United States,(not set),1,14,3,0,0,21
51439403.39432832,0.053387000815795956,3,Medium,0,desktop,<Other>,<Other>,Israel,(not set),1,14,4,0,0,21
3175042.0522604757,0.28183165030501833,9,High,0,desktop,google,organic,United States,Lifestyle/Drinkware/,1,14,4,1,0,21
36703025.61499899,0.10233731488827749,6,Medium,0,mobile,google,organic,Sweden,(not set),1,14,4,0,0,21
25835095.995912854,0.10875671945161282,6,Medium,0,mobile,shop.googlemerchandisestore.com,referral,India,,1,14,4,1,0,21
65227455.03912746,0.07994095816524759,5,Medium,0,desktop,(direct),(none),Israel,(not set),1,14,4,0,0,21
1372379.845445471,0.08048687153439041,5,Medium,0,desktop,(direct),(none),France,(not set),1,14,5,0,0,21
7820029.0387326125,0.15257357283712714,8,High,0,desktop,google,organic,United States,(not set),1,14,4,0,0,21
35868075.21620015,0.15411818640657313,8,High,0,desktop,google,organic,Canada,(not set),1,14,5,0,0,21
12282246.778828813,0.28954471348175737,9,High,0,desktop,google,organic,United States,Men's T-Shirts/,1,14,5,1,0,21
46629364.84028833,0.15867845154262147,8,High,0,mobile,<Other>,referral,India,Home/Stationery/Notebooks/,1,14,4,1,0,21
35095281.48426737,0.05701692539186298,3,Medium,0,desktop,<Other>,<Other>,China,(not set),1,14,5,0,0,21
5617506.984358824,0.07587971361909497,4,Medium,0,desktop,shop.googlemerchandisestore.com,referral,Australia,(not set),1,14,4,0,0,21
4149245.7981707617,0.10281764878272481,6,Medium,0,mobile,<Other>,referral,India,Home/Shop by Brand/YouTube/,1,14,3,5,0,21
40133380.24891816,0.05698959414991686,3,Medium,0,mobile,<Other>,organic,United States,(not set),1,14,4,0,0,21
36377973.44827076,0.08826290124307043,5,Medium,0,mobile,google,organic,Turkey,(not set),1,14,4,0,0,21
1554650.5379879952,0.045736356622712554,2,Low,0,desktop,<Other>,<Other>,India,(not set),1,14,4,0,0,21
20120453.368761748,0.1086115683777701,6,Medium,0,desktop,<Other>,referral,United States,(not set),1,14,4,0,0,21
6501493.955754526,0.10725523320789421,6,Medium,0,tablet,<Other>,organic,United States,(not set),1,14,4,0,0,21
74322428.5790693,0.2989001481193963,9,High,0,desktop,(direct),(none),China,Home/Apparel/Men's / Unisex/,1,14,4,3,0,21
5189557.263844511,0.13711440040794046,7,Medium,0,desktop,google,organic,Kosovo,(not set),1,14,4,0,0,21
7596742.833279238,0.2239512789458909,9,High,0,mobile,shop.googlemerchandisestore.com,referral,United States,Lifestyle/Bags/,1,14,4,1,0,21
2959838.9660928575,0.05273005554265461,3,Medium,0,mobile,<Other>,<Other>,United States,(not set),1,14,5,0,0,21
7627987.871930674,0.4296973959718677,10,Very High,0,mobile,(direct),(none),United States,Home/Shop by Brand/Android/,2,28,8,7,0,21
66376381.689454846,0.3668388188278333,10,Very High,0,mobile,<Other>,referral,Singapore,Home/Apparel/,2,28,9,3,0,21
28384906.723088115,0.29886724518400354,9,High,0,desktop,google,organic,South Korea,(not set),1,14,5,1,0,21
2175246.738075499,0.27125634484766553,9,High,0,mobile,google,organic,United States,Home/Shop by Brand/Google/,1,14,3,3,0,21
54968085.882644,0.13911796063808063,7,Medium,0,desktop,google,organic,Australia,(not set),1,14,4,0,0,21
7476575.9471628945,0.2860012337866465,9,High,0,desktop,(data deleted),(data deleted),India,(not set),1,14,4,0,0,21
6253632.926033405,0.2664292481370247,9,High,0,desktop,(direct),(none),India,Home/Apparel/,1,14,4,1,0,21
67297712.9839269,0.12663990766956348,7,Medium,0,desktop,shop.googlemerchandisestore.com,referral,India,(not set),1,14,4,1,0,21
44465887.12386467,0.08980820566503114,5,Medium,0,tablet,<Other>,referral,United States,(not set),1,14,4,0,0,21
33029020.832402065,0.6266180092936986,10,Very High,0,desktop,google,organic,Mexico,Lifestyle/Small Goods/,2,28,8,1,0,21
88094316.97181675,0.49429089080438643,10,Very High,0,desktop,<Other>,<Other>,United States,Home/Stationery/,3,43,15,5,0,21
65659956.5042235,0.3542650167207725,10,Very High,0,mobile,google,organic,Philippines,Home/Campus Collection/,2,29,7,1,0,21
2301174.333395952,0.3809963858319613,10,Very High,0,desktop,<Other>,<Other>,United States,Home/Sale/,2,29,8,3,0,21
46127050.45219144,0.45672810046674217,10,Very High,0,mobile,<Other>,<Other>,United States,Home/Apparel/,6,87,21,29,0,21
41838455.710334755,0.4071600928169298,10,Very High,0,desktop,<Other>,<Other>,France,Home/Stationery/,3,44,12,9,0,21
3342492.9714945476,0.41537262625441723,10,Very High,0,desktop,<Other>,organic,Belgium,Home/Sale/,9,133,39,5,0,21
1652763.0559871816,0.07208359724383268,4,Medium,0,desktop,(direct),(none),United States,(not set),1,15,5,0,0,21
3735778.66791218,0.12450562281559108,7,Medium,0,desktop,google,organic,India,(not set),1,15,5,0,0,21
52162069.43157502,0.18218321536031695,8,High,0,mobile,(direct),(none),United States,Home/Apparel/Hats/,1,15,4,1,0,21
36602106.41787658,0.058737771741487775,3,Medium,0,mobile,shop.googlemerchandisestore.com,referral,Canada,(not set),1,15,4,0,0,21
82412826.97191203,0.1607909152760448,8,High,0,desktop,<Other>,referral,United States,Home/Shop by Brand/YouTube/,1,15,4,3,0,21
8974190178.185034,0.21105515072154507,9,High,0,desktop,(direct),(none),Canada,(not set),2,30,12,0,0,21
63494533.79448505,0.15412278141795568,8,High,0,desktop,google,organic,France,(not set),1,15,5,0,0,21
2738347.8588858973,0.13436960096531292,7,Medium,0,desktop,<Other>,<Other>,United States,(not set),2,30,11,0,0,21
3597764.910190505,0.07208359724383268,4,Medium,0,desktop,(direct),(none),United States,(not set),1,15,5,0,0,21
41113472.37256048,0.09180641694987426,6,Medium,0,mobile,google,organic,Argentina,(not set),1,15,4,0,0,21
51739575.1713938,0.352441135355706,10,Very High,0,desktop,google,cpc,Bahamas,Home/Apparel/Men's / Unisex/,2,30,8,2,0,21
5334932.636234845,0.052161694095929634,3,Medium,0,mobile,google,cpc,United States,(not set),1,15,4,0,0,21
63994332.7240888,0.3882560687580698,10,Very High,0,mobile,google,cpc,Indonesia,Home/Apparel/Men's / Unisex/,2,30,6,11,0,21
7130195.1477620965,0.5144534505009731,10,Very High,0,mobile,google,cpc,United States,Home/Sale/,4,60,20,3,0,21
35322573.78497731,0.06394753078740428,4,Medium,0,desktop,<Other>,<Other>,Canada,(not set),1,15,5,0,0,21
54922879.77448387,0.33329043373773076,10,High,0,desktop,(direct),(none),United States,Lifestyle/Drinkware/,1,15,4,1,0,21
80622815.82661517,0.05543655734896331,3,Medium,0,desktop,<Other>,<Other>,Belgium,(not set),1,15,4,0,0,21
6603757.589114391,0.09110488619950496,6,Medium,0,mobile,google,organic,Thailand,(not set),1,15,4,0,0,21
19633999.123966996,0.15765009369980365,8,High,0,desktop,google,organic,Netherlands,(not set),1,15,5,0,0,21
3694551223.9357786,0.11328244076779027,7,Medium,0,desktop,<Other>,referral,United States,(not set),1,15,4,0,0,21
15284949.22072704,0.30050776606099977,9,High,0,desktop,(direct),(none),United States,Home/Apparel/Men's / Unisex/,1,15,3,3,0,21
44149893.13923176,0.24723428715318402,9,High,0,desktop,<Other>,referral,United States,Home/Apparel/Men's / Unisex/,1,15,4,2,0,21
25436942.084093373,0.11339521257335432,7,Medium,0,desktop,<Other>,<Other>,United States,Home/Shop by Brand/YouTube/,1,15,4,2,0,21
71099707.80295473,0.09406676762478637,6,Medium,0,desktop,google,cpc,China,(not set),1,15,5,0,0,21
4384846.077566549,0.3290643984998382,9,High,0,desktop,(direct),(none),United States,Home/Shop by Brand/Google/,1,15,4,1,0,21
1006508.4039737522,0.25201584256109766,9,High,0,desktop,(direct),(none),France,Home/Campus Collection/,1,15,5,1,0,21
64107446.65856478,0.14303181729386225,7,Medium,0,desktop,<Other>,<Other>,Canada,Home/Apparel/Men's / Unisex/,1,15,5,1,0,21
22596821.291013047,0.08979546275724994,5,Medium,0,mobile,google,organic,Singapore,(not set),1,15,4,0,0,21
37941336.38379478,0.07551545328592228,4,Medium,0,desktop,<Other>,<Other>,United States,(not set),1,15,5,0,0,21
53303296.58798674,0.11948343074882757,7,Medium,0,desktop,<Other>,referral,United States,(not set),1,15,3,0,0,21
5051438.818023063,0.07551545328592228,4,Medium,0,desktop,<Other>,<Other>,United States,(not set),1,15,5,0,0,21
4759698.089389958,0.701648525249681,10,Very High,0,desktop,shop.googlemerchandisestore.com,referral,France,Home/Stationery/Writing/,5,77,23,9,0,21
5346566.725105523,0.3887091836290509,10,Very High,0,mobile,(direct),(none),India,Home/Apparel/Hats/,6,93,27,4,0,21
35985282.15193476,0.44690466439893395,10,Very High,0,desktop,google,organic,United States,Home/Shop by Brand/Google/,2,31,9,4,0,21
78565567.37093449,0.40326165314119433,10,Very High,0,desktop,(direct),(none),United States,Home/Stationery/,2,31,10,4,0,21
9015642.681467846,0.4420180227844452,10,Very High,0,desktop,google,organic,India,Lifestyle/Bags/,2,31,8,2,0,21
3244761.8462652634,0.22425660370675943,9,High,0,desktop,<Other>,<Other>,United States,,2,31,9,1,0,21
6189590.142563218,0.44058672221007555,10,Very High,0,desktop,google,organic,United States,Lifestyle/,2,31,10,2,0,21
69445924.04145314,0.3370832086544436,10,High,0,desktop,google,organic,India,(not set),2,31,10,0,0,21
13269863.601159796,0.4227729153425587,10,Very High,0,mobile,(direct),(none),Venezuela,Home/Eco-Friendly/,3,47,12,2,0,21
15125429.313778147,0.33180462231705704,10,High,0,desktop,google,cpc,Malaysia,Home/Apparel/Hats/,4,63,21,2,0,21
5027939.613549873,0.3474333453636128,10,High,0,desktop,<Other>,referral,India,Home/Apparel/Men's / Unisex/,2,32,9,2,0,21
55848391.999743424,0.10384513782778772,6,Medium,0,desktop,shop.googlemerchandisestore.com,referral,United States,(not set),1,16,5,0,0,21
30885006.413947154,0.08774915253671488,5,Medium,0,mobile,<Other>,referral,Germany,(not set),1,16,5,0,0,21
27042111.70063046,0.2548638594182499,9,High,0,mobile,google,organic,Colombia,Home/Apparel/,1,16,4,1,0,21
83432612.09980337,0.08086890558055396,5,Medium,0,mobile,<Other>,<Other>,United States,(not set),1,16,5,0,0,21
44922301.15478374,0.1214240990643258,7,Medium,0,desktop,<Other>,organic,United States,(not set),1,16,4,0,0,21
8956201.370897127,0.2711609605469183,9,High,0,desktop,(direct),(none),(not set),Home/Stationery/Notebooks/,1,16,4,4,0,21
8766579.887077399,0.16070220375810243,8,High,0,desktop,<Other>,<Other>,Canada,Lifestyle/Bags/,1,16,5,1,0,21
5273587.961515507,0.07227209517423988,4,Medium,0,mobile,shop.googlemerchandisestore.com,referral,Germany,(not set),1,16,4,0,0,21
2259579.594113269,0.19018798650673097,8,High,0,desktop,google,organic,Hong Kong,(not set),1,16,5,0,0,21
64837281.14189522,0.6510374202419177,10,Very High,0,desktop,(direct),(none),United States,Home/Apparel/Men's / Unisex/,2,32,10,4,0,21
22868933.52704179,0.06468086538308412,4,Medium,0,mobile,(direct),(none),India,(not set),1,16,5,0,0,21
5184983.482103771,0.18278344569409755,8,High,0,desktop,google,organic,Netherlands,Home/Eco-Friendly/,1,16,5,3,0,21
56038521.301250465,0.19720728172030866,8,High,0,desktop,google,organic,India,(not set),2,32,10,0,0,21
91930903.09608464,0.31588147741206857,9,High,0,desktop,(direct),(none),United States,Lifestyle/Bags/,1,16,7,2,0,21
